9	0.806451613	0.517241379	0.903225806	0.730689732	0.5625	0.736842105	0	0.3125	0.517241379	0.4	0.033333333	0.09375	0.488538682	0.5	0.03125	0.3	0.583333333	0.481481481	0.558182603	0.308670039	0.31530866	0.46161145	0.051851852	0.133333333
0	0.709677419	0.793103448	0.516129032	0.711148605	0.53125	0.684210526	0.066666667	0.0625	0.965517241	0.286363636	0.166666667	0.09375	0.656160458	0.566666667	0.0625	0.066666667	0.625	0.592592593	0.425078625	0.490792027	0.651786858	0.628957709	0.022222222	0.133333333
8	0.741935484	0.655172414	0.677419355	0.734628634	0.40625	0.657894737	0.266666667	0.125	0.413793103	0.447077922	0.266666667	0.125	0.445882244	0.433333333	0.0625	0.166666667	0.416666667	0.666666667	0.548744498	0.540836724	0.239488293	0.615896353	0.033333333	0.133333333
9	0.903225806	0.689655172	0.806451613	0.725551867	0.5625	0.684210526	0	0.125	0.620689655	0.37405303	0.033333333	0.40625	0.346484461	0.6	0.03125	0.166666667	0.375	0.666666667	0.455075989	0.353114098	0.294118928	0.398816429	0.041269841	0.166666667
7	0.548387097	0.620689655	0.838709677	0.691669672	0.625	0.684210526	0	0.5625	0.344827586	0.371373308	0.033333333	0.09375	0.439176869	0.433333333	0.03125	0.233333333	0.416666667	0.592592593	0.576632217	0.298778011	0.309255718	0.610104613	0.041269841	0.166666667
7	0.64516129	0.206896552	0.870967742	0.661734505	0.6875	0.605263158	0.4	0.65625	0.137931034	0.397335423	0.366666667	0.125	0.541547278	0.233333333	0.21875	0.1	0.541666667	0.592592593	0.555387397	0.360738122	0.328885607	0.492552054	0.046153846	0.166666667
5	0.548387097	0.655172414	0.774193548	0.667768283	0.84375	0.605263158	0.1	0.125	0.965517241	0.380802708	0	0.3125	0.429358607	0.9	0	0.166666667	0.166666667	0.259259259	0.320067395	0.440568619	0.451506123	0.590930114	0.013333333	0.2
2	0.870967742	0.551724138	0.935483871	0.697252142	0.375	0.684210526	0.033333333	0.1875	0.310344828	0.360576923	0.333333333	0.65625	0.702196753	0.4	0.6875	0.366666667	0.833333333	0.444444444	0.440617327	0.698968714	0.458739973	0.457902267	0.013333333	0.2
7	0.677419355	0.793103448	0.806451613	0.67638484	0.6875	0.684210526	0	0.625	0.344827586	0.285250464	0.033333333	0.0625	0.526504298	0.666666667	0.03125	0.466666667	0.458333333	0.296296296	0.740826922	0.259059823	0.363632615	0.540943307	0.030065359	0.166666667
7	1	0.413793103	0.967741935	0.63607782	0.8125	0.789473684	0.7	0.71875	0.172413793	0.270035885	0.3	0.0625	0.515759312	0.033333333	0.21875	0.666666667	1	0.148148148	0.7935083	0.176350556	0.494014707	0.665269786	0.027160494	0.133333333
7	0.612903226	0.482758621	0.870967742	0.664075053	0.625	0.315789474	0	0.625	0.172413793	0.33418694	0.5	0.28125	0.484994722	0.666666667	0.40625	0.266666667	0.5	0.296296296	0.439624939	0.407167534	0.365402876	0.526125072	0.02	0.166666667
3	0.548387097	0.24137931	0.935483871	0.678823648	0.84375	0.394736842	0.766666667	0.625	0.137931034	0.408216783	0.633333333	0.125	0.526883533	0.066666667	0.5	0.3	0.166666667	0.37037037	0.678932369	0.436879594	0.300133236	0.799874574	0.037037037	0.166666667
1	1	0.620689655	0.903225806	0.866500499	0.3125	0.710526316	0.433333333	0.125	0.068965517	0.455454545	0.1	0.28125	0.342120344	0.333333333	0.0625	0.066666667	1	0.851851852	0.564332192	0.570167752	0.332703375	0.510310266	0.155555556	0.166666667
8	0.806451613	0.75862069	0.677419355	0.769922277	0.59375	0.657894737	0.066666667	0.09375	0.448275862	0.298295455	0	0.09375	0.460744986	0.633333333	0	0.066666667	0.541666667	0.62962963	0.375948611	0.487896035	0.205242451	0.59372629	0.027160494	0.133333333
3	0.612903226	0.620689655	0.741935484	0.689690328	0.78125	0.315789474	0.833333333	0.46875	0.137931034	0.516377005	0.633333333	0.125	0.583485283	0.266666667	0.59375	0.1	0.208333333	0.333333333	0.686644268	0.590753406	0.324858316	0.875078408	0.041269841	0.166666667
9	0.967741935	0.689655172	0.903225806	0.742082324	0.8125	0.763157895	0	0.40625	0.517241379	0.416461916	0.166666667	0.09375	0.309455587	0.366666667	0.0625	0.666666667	0.958333333	0.333333333	0.782826863	0.326186396	0.498729217	0.411023531	0.046153846	0.133333333
4	0.903225806	0.551724138	0.967741935	0.729675381	0.71875	0.789473684	0.033333333	0.5625	0.793103448	0.599837662	0.533333333	0.125	0.589012084	0.5	0.25	0.633333333	0.875	0.592592593	0.608318878	0.548311967	0.312845522	0.305641044	0.051851852	0.133333333
7	0.612903226	0.24137931	0.967741935	0.666123425	0.6875	0.631578947	0.266666667	0.5625	0.137931034	0.352272727	0.1	0.34375	0.492233449	0	0.0625	0.1	0.375	0.814814815	0.570710262	0.206972331	0.339317354	0.457956504	0.022222222	0.166666667
6	1	0.689655172	1	0.768304224	0.5	0.815789474	0	0.125	1	0.538352273	0.633333333	0.09375	0.546704871	0.533333333	0.3125	0	1	0.666666667	0.510613752	0.773182182	0.282228702	0.372323172	0.022222222	0.166666667
9	0.870967742	0.620689655	0.677419355	0.691171262	0.65625	0.736842105	0	0.28125	0.724137931	0.516377005	0.266666667	0.0625	0.440442079	0.3	0.09375	0.6	0.375	0.333333333	0.569548385	0.339926478	0.51044032	0.471086423	0.022222222	0.133333333
1	1	0.655172414	0.903225806	0.869192423	0.25	0.763157895	0.533333333	0	0	0.276988636	0.033333333	0.25	0.518624642	0.266666667	0.03125	0	1	0.851851852	0.366453264	0.530258631	0.268500116	0.56313464	0.125925926	0.2
7	0.677419355	0.413793103	0.967741935	0.715733235	0.71875	0.789473684	0	0.65625	0.24137931	0.371753247	0.033333333	0.0625	0.565092812	0.066666667	0.03125	0.166666667	0.583333333	0.777777778	0.631395481	0.311984013	0.406866534	0.646736563	0.037037037	0.166666667
8	0.870967742	0.586206897	0.903225806	0.81580373	0.34375	0.736842105	0.5	0.125	1	0.601010101	0.1	0.0625	0.405132677	0.133333333	0.03125	0.033333333	0.625	0.555555556	0.483558271	0.49552735	0.310665289	0.613168942	0.046153846	0.1
6	0.677419355	0.724137931	0.741935484	0.725308819	0.53125	0.789473684	0.166666667	0.0625	0.965517241	0.436983471	0.566666667	0.09375	0.527894826	0.566666667	0.4375	0.066666667	0.375	0.592592593	0.455505417	0.828498873	0.386502678	0.403671638	0.027160494	0.1
5	0.516129032	0.689655172	0.806451613	0.699383908	0.78125	0.473684211	0.8	0.78125	0.517241379	0.524294671	0.566666667	0.1875	0.362353978	0.4	0.28125	0.166666667	0.333333333	0.37037037	0.457401552	0.506201874	0.487810008	0.605843351	0.037037037	0.166666667
7	1	0.482758621	1	0.674698795	0.5	0.684210526	0.066666667	0.5	0.24137931	0.469024927	0.666666667	0.28125	0.709328239	0.466666667	0.625	0	1	0.259259259	0.526614425	0.553946264	0.210677662	0.548791267	0.02	0.166666667
7	0.516129032	0.586206897	0.935483871	0.673849516	0.65625	0.710526316	0	0.625	0.275862069	0.306818182	0.033333333	0.0625	0.442079411	0.3	0.03125	0.266666667	0.25	0.666666667	0.596606918	0.240779965	0.347639299	0.620121099	0.030065359	0.166666667
2	0.838709677	0.379310345	1	0.687322889	0.5	0.736842105	0.8	0.4375	0.24137931	0.44041769	0.8	0.53125	0.730827575	0.233333333	0.34375	0.8	0.791666667	0.592592593	0.440333521	0.635786694	0.305902404	0.674413203	0.033333333	0.2
9	0.935483871	0.793103448	0.838709677	0.721287187	0.6875	0.763157895	0	0.5	0.620689655	0.491258741	0.2	0.09375	0.538681948	0.366666667	0.15625	0.5	0.708333333	0.37037037	0.621888152	0.316291259	0.473144972	0.387876143	0.046153846	0.133333333
4	0.838709677	0.620689655	0.806451613	0.725774401	0.84375	0.5	0	0.28125	0.620689655	0.295718816	0	0.09375	0.539678585	0.9	0.21875	0.166666667	0.416666667	0.777777778	0.412588721	0.426786388	0.33189098	0.332211418	0.041269841	0.2
3	0.709677419	0.517241379	0.870967742	0.742207833	0.78125	0.236842105	0.766666667	0.46875	0.517241379	0.511363636	0.033333333	0.125	0.46058506	0.4	0.03125	0.033333333	0.291666667	0.407407407	0.635291938	0.59349871	0.426582211	0.741712748	0.066666667	0.166666667
9	0.612903226	0.724137931	0.967741935	0.689567358	0.75	0.789473684	0	0.65625	0.551724138	0.460227273	0.266666667	0.09375	0.422431437	0.366666667	0.0625	0.533333333	0.5	0.407407407	0.570982109	0.265789882	0.487484177	0.342028353	0.022222222	0.1
0	0.741935484	0.793103448	0.64516129	0.732690816	0.65625	0.789473684	0.066666667	0.125	1	0.615767045	0.533333333	0.0625	0.351078269	0.366666667	0.125	0.066666667	0.666666667	0.407407407	0.579913798	0.60663538	0.604744464	0.556790675	0.017777778	0.133333333
3	0.741935484	0.551724138	0.870967742	0.750509812	0.8125	0.394736842	0.666666667	0.4375	0.551724138	0.471915584	0.466666667	0.09375	0.592001993	0.266666667	0.21875	0	0.333333333	0.481481481	0.542356154	0.677341387	0.354141972	0.652923708	0.022222222	0.166666667
7	0.548387097	0.655172414	0.870967742	0.701112288	0.625	0.736842105	0	0.625	0.275862069	0.359848485	0.1	0.09375	0.461219247	0.233333333	0.03125	0.033333333	0.333333333	0.888888889	0.451185752	0.317957663	0.39093329	0.633074105	0.046153846	0.166666667
8	0.870967742	0.655172414	0.741935484	0.744950081	0.5625	0.368421053	0.166666667	0.40625	0.137931034	0.256016043	0.7	0.0625	0.536389685	0	0.40625	0.4	0.625	0.296296296	0.562937911	0.495216874	0.322893903	0.596436434	0.041269841	0.133333333
2	0.935483871	0.655172414	0.838709677	0.651461254	0.28125	0.789473684	0.6	0.28125	0.206896552	0.413961039	0.7	0.1875	0.737158432	0.1	0.78125	0.1	0.583333333	0.148148148	0.355580279	0.794413917	0.34476423	0.722530776	0.017777778	0.166666667
3	0.774193548	0.689655172	0.806451613	0.710150748	0.78125	0.342105263	0.766666667	0.3125	0.172413793	0.548444976	0.133333333	0.125	0.5185472	0.433333333	0.0625	0.1	0.375	0.407407407	0.716609326	0.628061437	0.327334384	0.779041198	0.041269841	0.166666667
2	0.709677419	0.620689655	0.935483871	0.682763032	0.6875	0.710526316	0.666666667	0.5	0.24137931	0.408365571	0.733333333	0.34375	0.719664157	0.3	0.5	0	0.375	0.62962963	0.482326029	0.64108006	0.349293875	0.661260463	0.030065359	0.2
3	0.774193548	0.482758621	0.967741935	0.742039777	0.78125	0.263157895	0.766666667	0.625	0.172413793	0.51170117	0.1	0.125	0.508465746	0.266666667	0.03125	0.2	0.208333333	0.37037037	0.664579544	0.53312517	0.405164523	0.706553185	0.041269841	0.166666667
9	0.774193548	0.724137931	0.709677419	0.770012543	0.625	0.605263158	0.8	0.125	0.620689655	0.616193182	0.166666667	0.125	0.66017192	0.466666667	0.03125	0	0.625	0.592592593	0.624739702	0.529179768	0.3235882	0.597751937	0.022222222	0.133333333
9	0.935483871	0.482758621	0.806451613	0.765370555	0.5625	0.526315789	0.8	0.40625	0.551724138	0.555890538	0.133333333	0.125	0.536688676	0.4	0.0625	0.033333333	0.916666667	0.407407407	0.529472828	0.456821609	0.338482318	0.568161781	0.051851852	0.133333333
9	0.741935484	0.689655172	0.677419355	0.690058184	0.5625	0.736842105	0	0.375	0.551724138	0.355263158	0.1	0.125	0.262870875	0.6	0.09375	0.3	0.291666667	0.592592593	0.464620462	0.332778405	0.278931972	0.386505947	0.051851852	0.133333333
3	0.741935484	0.620689655	0.64516129	0.735995404	0.78125	0.342105263	0.666666667	0.3125	0.137931034	0.439445828	0.033333333	0.09375	0.613817256	0.633333333	0.125	0.033333333	0.666666667	0.62962963	0.738752377	0.566305062	0.415992009	0.609562599	0.037037037	0.166666667
0	0.677419355	0.689655172	0.838709677	0.744614641	0.28125	0.789473684	0.166666667	0.03125	0.862068966	0.445616883	0.266666667	0.09375	0.600814357	0.3	0.0625	0.1	0.5	0.407407407	0.495145917	0.55519251	0.658536394	0.748764433	0.013333333	0.133333333
2	0.548387097	0.413793103	0.806451613	0.682688776	0.8125	0.763157895	0.8	0.65625	0.24137931	0.463358071	0.833333333	0.09375	0.698619432	0.233333333	0.6875	0	0.25	0.740740741	0.612914138	0.589882089	0.375092599	0.948248646	0.027160494	0.2
9	0.774193548	0.586206897	0.806451613	0.721763402	0.34375	0.736842105	0	0.1875	0.551724138	0.474264706	0.2	0.0625	0.470955978	0.366666667	0.0625	0.066666667	0.333333333	0.777777778	0.382428142	0.341117076	0.345141637	0.427232674	0.033333333	0.133333333
6	0.806451613	0.793103448	0.741935484	0.737911937	0.15625	0.789473684	0.133333333	0.0625	0.896551724	0.582954545	0.4	0.125	0.498567335	0.166666667	0.4375	0.033333333	0.75	0.518518519	0.361688498	0.771870703	0.567929325	0.390434896	0.066666667	0.133333333
9	1	0.655172414	0.806451613	0.706580783	0.65625	0.710526316	0.066666667	0.5625	0.655172414	0.421212121	0.033333333	0.15625	0.319279574	0.666666667	0.03125	0.6	1	0.555555556	0.581825081	0.270042343	0.416667788	0.288515457	0.02	0.133333333
4	0.548387097	0.482758621	0.838709677	0.696951268	0.8125	0.447368421	0.066666667	0.5	0.724137931	0.403162055	0	0.0625	0.534273749	0.866666667	0.40625	0.366666667	0.416666667	0.444444444	0.519995549	0.516612643	0.461729405	0.34085365	0.027160494	0.2
3	0.806451613	0.482758621	0.806451613	0.757266108	0.5625	0.605263158	0.866666667	0.46875	0.068965517	0.490384615	0.666666667	0.1875	0.567672341	0	0.5	0.033333333	0.291666667	0.407407407	0.53155129	0.554476493	0.287642254	0.692578388	0.066666667	0.166666667
8	0.903225806	0.655172414	0.935483871	0.781609995	0.25	0.789473684	0.066666667	0.0625	1	0.399350649	0.1	0.125	0.394187474	0.266666667	0.03125	0.033333333	0.875	0.777777778	0.345303092	0.407652255	0.388381382	0.557912651	0.041269841	0.1
0	0.580645161	0.689655172	0.774193548	0.737544941	0.6875	0.710526316	0	0.03125	0.931034483	0.304090909	0.166666667	0.15625	0.617588715	0.733333333	0.03125	0.066666667	0.458333333	0.703703704	0.550505081	0.588229053	0.612401068	0.582555101	0.02	0.133333333
1	0.967741935	0.517241379	0.870967742	0.868442292	0.40625	0.710526316	0.066666667	0	0	0.249125874	0	0.375	0.710028653	0.433333333	0	0	0.958333333	1	0.475828207	0.481979638	0.431310987	0.507591927	0.2	0.2
5	0.516129032	0.724137931	0.806451613	0.655862549	0.84375	0.421052632	0.933333333	0.125	0.551724138	0.687799043	0	0.25	0.435918605	0.366666667	0	0	0.25	0.185185185	0.535083058	0.680036802	0.395791616	0.907480892	0.033333333	0.166666667
1	1	0.862068966	0.774193548	0.804288596	0.28125	0.736842105	0.366666667	0.09375	0.965517241	0.675426136	0.966666667	0	0.88075821	0.133333333	0.71875	0.066666667	1	0.407407407	0.356324043	0.658747199	0.158198852	0.617912042	0.125925926	0.2
2	0.548387097	0.448275862	0.838709677	0.677134241	0.8125	0.657894737	0.7	0.5	0.172413793	0.404829545	0.1	0.09375	0.595651441	0.533333333	0.03125	0.666666667	0.25	0.777777778	0.62534711	0.73103015	0.462075029	0.868601775	0.027160494	0.133333333
1	0.806451613	0.75862069	0.709677419	0.801369628	0.5625	0.763157895	0.6	0.03125	0.103448276	0.407541322	0	0.15625	0.638345584	0.6	0	0	0.75	1	0.551259332	0.538302377	0.354537737	0.547045418	0.088888889	0.2
3	0.838709677	0.551724138	0.774193548	0.729943503	0.78125	0.210526316	0.7	0.4375	0.551724138	0.511363636	0.033333333	0.125	0.628939828	0.433333333	0.03125	0.033333333	0.791666667	0.407407407	0.634824521	0.59286862	0.423198538	0.697336236	0.041269841	0.166666667
0	0.709677419	0.793103448	0.677419355	0.788315903	0.65625	0.763157895	0.166666667	0.03125	1	0.376482213	0.033333333	0.09375	0.70296084	0.7	0.03125	0	0.625	0.851851852	0.571626338	0.615081764	0.56202749	0.545462086	0.027160494	0.133333333
9	0.806451613	0.551724138	1	0.797488364	0.46875	0.736842105	0	0.1875	0.689655172	0.504711752	0.133333333	0.15625	0.602312025	0.433333333	0.0625	0.033333333	0.625	0.814814815	0.517412072	0.435640165	0.470967484	0.447121748	0.033333333	0.133333333
3	0.580645161	0.344827586	0.967741935	0.664184337	0.65625	0.710526316	0.866666667	0.53125	0.24137931	0.429545455	0.133333333	0.15625	0.374403056	0	0.125	0	0.333333333	0.296296296	0.369250227	0.395608212	0.41385323	0.545590196	0.033333333	0.166666667
3	0.677419355	0.620689655	0.741935484	0.679296413	0.75	0.394736842	0.866666667	0.5	0.172413793	0.49041621	0.033333333	0.21875	0.589899713	0.566666667	0.03125	0	0.208333333	0.481481481	0.696718999	0.512594201	0.299565716	0.740229612	0.033333333	0.166666667
3	0.612903226	0.586206897	0.741935484	0.723805212	0.78125	0.5	0.866666667	0.65625	0.551724138	0.503738038	0.533333333	0.125	0.581493342	0.066666667	0.25	0	0.208333333	0.444444444	0.445116981	0.551397804	0.378493574	0.656492693	0.041269841	0.166666667
2	0.580645161	0.655172414	0.838709677	0.697103092	0.65625	0.578947368	0	0.46875	0.24137931	0.327540107	0	0.125	0.629226361	0.633333333	0	0	0.208333333	0.925925926	0.455072216	0.472874484	0.380182984	0.810559942	0.037037037	0.2
8	0.967741935	0.586206897	0.967741935	0.826693708	0.15625	0.789473684	0.1	0.0625	0.965517241	0.5	0.133333333	0.15625	0.428476967	0.166666667	0.03125	0.033333333	0.958333333	0.444444444	0.480201594	0.550901308	0.601510138	0.540647883	0.033333333	0.066666667
3	0.838709677	0.724137931	0.741935484	0.736987009	0.78125	0.236842105	0.666666667	0.40625	0.206896552	0.454844498	0.466666667	0.125	0.691805158	0.466666667	0.375	0.033333333	0.791666667	0.37037037	0.675139977	0.560015972	0.417276536	0.686298857	0.037037037	0.166666667
7	0.548387097	0.482758621	0.838709677	0.717981816	0.6875	0.789473684	0.233333333	0.40625	0.172413793	0.349431818	0	0.0625	0.598280802	0.266666667	0	0	0.291666667	1	0.535417087	0.334406062	0.426754568	0.623749467	0.041269841	0.2
1	0.483870968	0.793103448	0.451612903	0.703736743	0.6875	0.763157895	0.066666667	0.03125	0	0.508636364	0	0.125	0.4907528	0.7	0	0	0.333333333	1	0.565069438	0.541880547	0.307105113	0.621695068	0.066666667	0.2
5	0.548387097	0.517241379	0.677419355	0.683837861	0.53125	0.552631579	0.8	0.15625	0.551724138	0.566666667	0	0.40625	0.418675206	0.433333333	0.03125	0	0.125	0.37037037	0.409859564	0.493074941	0.2972575	0.7447356	0.030065359	0.166666667
6	0.870967742	0.551724138	0.967741935	0.733641073	0.3125	0.789473684	0.066666667	0.03125	1	0.400568182	0.633333333	0.3125	0.619642748	0.333333333	0.4375	0	0.625	0.518518519	0.3607005	0.819785565	0.353062658	0.413526063	0.037037037	0.133333333
0	0.838709677	0.793103448	0.580645161	0.769272827	0.46875	0.789473684	0.033333333	0.0625	0.965517241	0.420948617	0.466666667	0.125	0.670487106	0.5	0.40625	0.1	0.708333333	0.592592593	0.552427973	0.610641243	0.581913778	0.579141459	0.051851852	0.133333333
4	0.483870968	0.655172414	0.838709677	0.670748401	0.84375	0.263157895	0.066666667	0.5	0.551724138	0.349431818	0	0.0625	0.605812526	0.9	0.0625	0.266666667	0.333333333	0.666666667	0.51916753	0.385503254	0.431404122	0.292970434	0.033333333	0.2
3	0.741935484	0.689655172	0.806451613	0.746964779	0.78125	0.368421053	0.633333333	0.71875	0.551724138	0.489250614	0.466666667	0.125	0.543457498	0.133333333	0.15625	0.033333333	0.291666667	0.481481481	0.432219026	0.617206704	0.459552162	0.593377155	0.051851852	0.166666667
9	0.548387097	0.413793103	0.935483871	0.680755203	0.65625	0.710526316	0	0.375	0.517241379	0.432334711	0.166666667	0.0625	0.511633238	0.4	0.03125	0.3	0.416666667	0.555555556	0.578998126	0.25790931	0.388941366	0.413478899	0.037037037	0.133333333
